"global_step","MountainCarContinuous-v0_mpc_s4_1754939755 - _step","MountainCarContinuous-v0_mpc_s4_1754939755 - _step__MIN","MountainCarContinuous-v0_mpc_s4_1754939755 - _step__MAX","MountainCarContinuous-v0_mpc_s4_1754939755 - perf/planning_time_per_step","MountainCarContinuous-v0_mpc_s4_1754939755 - perf/planning_time_per_step__MIN","MountainCarContinuous-v0_mpc_s4_1754939755 - perf/planning_time_per_step__MAX","MountainCarContinuous-v0_mpc_s9_1754939128 - _step","MountainCarContinuous-v0_mpc_s9_1754939128 - _step__MIN","MountainCarContinuous-v0_mpc_s9_1754939128 - _step__MAX","MountainCarContinuous-v0_mpc_s9_1754939128 - perf/planning_time_per_step","MountainCarContinuous-v0_mpc_s9_1754939128 - perf/planning_time_per_step__MIN","MountainCarContinuous-v0_mpc_s9_1754939128 - perf/planning_time_per_step__MAX","MountainCarContinuous-v0_mpc_s8_1754938677 - _step","MountainCarContinuous-v0_mpc_s8_1754938677 - _step__MIN","MountainCarContinuous-v0_mpc_s8_1754938677 - _step__MAX","MountainCarContinuous-v0_mpc_s8_1754938677 - perf/planning_time_per_step","MountainCarContinuous-v0_mpc_s8_1754938677 - perf/planning_time_per_step__MIN","MountainCarContinuous-v0_mpc_s8_1754938677 - perf/planning_time_per_step__MAX","MountainCarContinuous-v0_mpc_s7_1754938137 - _step","MountainCarContinuous-v0_mpc_s7_1754938137 - _step__MIN","MountainCarContinuous-v0_mpc_s7_1754938137 - _step__MAX","MountainCarContinuous-v0_mpc_s7_1754938137 - perf/planning_time_per_step","MountainCarContinuous-v0_mpc_s7_1754938137 - perf/planning_time_per_step__MIN","MountainCarContinuous-v0_mpc_s7_1754938137 - perf/planning_time_per_step__MAX","MountainCarContinuous-v0_mpc_s6_1754937590 - _step","MountainCarContinuous-v0_mpc_s6_1754937590 - _step__MIN","MountainCarContinuous-v0_mpc_s6_1754937590 - _step__MAX","MountainCarContinuous-v0_mpc_s6_1754937590 - perf/planning_time_per_step","MountainCarContinuous-v0_mpc_s6_1754937590 - perf/planning_time_per_step__MIN","MountainCarContinuous-v0_mpc_s6_1754937590 - perf/planning_time_per_step__MAX","MountainCarContinuous-v0_mpc_s5_1754937070 - _step","MountainCarContinuous-v0_mpc_s5_1754937070 - _step__MIN","MountainCarContinuous-v0_mpc_s5_1754937070 - _step__MAX","MountainCarContinuous-v0_mpc_s5_1754937070 - perf/planning_time_per_step","MountainCarContinuous-v0_mpc_s5_1754937070 - perf/planning_time_per_step__MIN","MountainCarContinuous-v0_mpc_s5_1754937070 - perf/planning_time_per_step__MAX","MountainCarContinuous-v0_mpc_s3_1754933676 - _step","MountainCarContinuous-v0_mpc_s3_1754933676 - _step__MIN","MountainCarContinuous-v0_mpc_s3_1754933676 - _step__MAX","MountainCarContinuous-v0_mpc_s3_1754933676 - perf/planning_time_per_step","MountainCarContinuous-v0_mpc_s3_1754933676 - perf/planning_time_per_step__MIN","MountainCarContinuous-v0_mpc_s3_1754933676 - perf/planning_time_per_step__MAX","MountainCarContinuous-v0_mpc_s2_1754933238 - _step","MountainCarContinuous-v0_mpc_s2_1754933238 - _step__MIN","MountainCarContinuous-v0_mpc_s2_1754933238 - _step__MAX","MountainCarContinuous-v0_mpc_s2_1754933238 - perf/planning_time_per_step","MountainCarContinuous-v0_mpc_s2_1754933238 - perf/planning_time_per_step__MIN","MountainCarContinuous-v0_mpc_s2_1754933238 - perf/planning_time_per_step__MAX","MountainCarContinuous-v0_mpc_s1_1754932711 - _step","MountainCarContinuous-v0_mpc_s1_1754932711 - _step__MIN","MountainCarContinuous-v0_mpc_s1_1754932711 - _step__MAX","MountainCarContinuous-v0_mpc_s1_1754932711 - perf/planning_time_per_step","MountainCarContinuous-v0_mpc_s1_1754932711 - perf/planning_time_per_step__MIN","MountainCarContinuous-v0_mpc_s1_1754932711 - perf/planning_time_per_step__MAX","MountainCarContinuous-v0_mpc_s0_1754932117 - _step","MountainCarContinuous-v0_mpc_s0_1754932117 - _step__MIN","MountainCarContinuous-v0_mpc_s0_1754932117 - _step__MAX","MountainCarContinuous-v0_mpc_s0_1754932117 - perf/planning_time_per_step","MountainCarContinuous-v0_mpc_s0_1754932117 - perf/planning_time_per_step__MIN","MountainCarContinuous-v0_mpc_s0_1754932117 - perf/planning_time_per_step__MAX"
"15550","2673","2673","2673","0.004053981","0.004053981","0.004053981","2673","2673","2673","0.0041066688","0.0041066688","0.0041066688","2673","2673","2673","0.004364724","0.004364724","0.004364724","2673","2673","2673","0.0041092834","0.0041092834","0.0041092834","2673","2673","2673","0.0041665304","0.0041665304","0.0041665304","2673","2673","2673","0.004129934","0.004129934","0.004129934","2673","2673","2673","0.0042469576","0.0042469576","0.0042469576","2673","2673","2673","0.0040664608","0.0040664608","0.0040664608","2673","2673","2673","0.004136354","0.004136354","0.004136354","2673","2673","2673","0.0041436683","0.0041436683","0.0041436683"
"15600","2682","2682","2682","0.0040374007","0.0040374007","0.0040374007","2682","2682","2682","0.0041021155","0.0041021155","0.0041021155","2682","2682","2682","0.00417468","0.00417468","0.00417468","2682","2682","2682","0.004328943","0.004328943","0.004328943","2682","2682","2682","0.004176965","0.004176965","0.004176965","2682","2682","2682","0.004178111","0.004178111","0.004178111","2682","2682","2682","0.0041740867","0.0041740867","0.0041740867","2682","2682","2682","0.004303913","0.004303913","0.004303913","2682","2682","2682","0.004166904","0.004166904","0.004166904","2682","2682","2682","0.0041391607","0.0041391607","0.0041391607"
"15650","2692","2692","2692","0.004049328","0.004049328","0.004049328","2692","2692","2692","0.004125033","0.004125033","0.004125033","2692","2692","2692","0.0041694012","0.0041694012","0.0041694012","2692","2692","2692","0.005473645","0.005473645","0.005473645","2692","2692","2692","0.004224075","0.004224075","0.004224075","2692","2692","2692","0.00413178","0.00413178","0.00413178","2692","2692","2692","0.0041350694","0.0041350694","0.0041350694","2692","2692","2692","0.0041468116","0.0041468116","0.0041468116","2692","2692","2692","0.004246829","0.004246829","0.004246829","2692","2692","2692","0.0041019907","0.0041019907","0.0041019907"
"15700","2701","2701","2701","0.004043438","0.004043438","0.004043438","2701","2701","2701","0.005209238","0.005209238","0.005209238","2701","2701","2701","0.00417158","0.00417158","0.00417158","2701","2701","2701","0.004140434","0.004140434","0.004140434","2701","2701","2701","0.004208169","0.004208169","0.004208169","2701","2701","2701","0.0041763396","0.0041763396","0.0041763396","2701","2701","2701","0.004137755","0.004137755","0.004137755","2701","2701","2701","0.004120991","0.004120991","0.004120991","2701","2701","2701","0.0042281584","0.0042281584","0.0042281584","2701","2701","2701","0.0041559786","0.0041559786","0.0041559786"
"15750","2710","2710","2710","0.0042861206","0.0042861206","0.0042861206","2710","2710","2710","0.004173782","0.004173782","0.004173782","2710","2710","2710","0.0041506514","0.0041506514","0.0041506514","2710","2710","2710","0.0041305833","0.0041305833","0.0041305833","2710","2710","2710","0.0042736093","0.0042736093","0.0042736093","2710","2710","2710","0.004252193","0.004252193","0.004252193","2710","2710","2710","0.0041340385","0.0041340385","0.0041340385","2710","2710","2710","0.0041517415","0.0041517415","0.0041517415","2710","2710","2710","0.004147389","0.004147389","0.004147389","2710","2710","2710","0.0040515508","0.0040515508","0.0040515508"
"15800","2719","2719","2719","0.004112844","0.004112844","0.004112844","2719","2719","2719","0.00416384","0.00416384","0.00416384","2719","2719","2719","0.0041720606","0.0041720606","0.0041720606","2719","2719","2719","0.004436481","0.004436481","0.004436481","2719","2719","2719","0.0041905087","0.0041905087","0.0041905087","2719","2719","2719","0.004427449","0.004427449","0.004427449","2719","2719","2719","0.004233318","0.004233318","0.004233318","2719","2719","2719","0.004210906","0.004210906","0.004210906","2719","2719","2719","0.004131453","0.004131453","0.004131453","2719","2719","2719","0.004106055","0.004106055","0.004106055"
"15850","2729","2729","2729","0.004008508","0.004008508","0.004008508","2729","2729","2729","0.004203087","0.004203087","0.004203087","2729","2729","2729","0.0043223007","0.0043223007","0.0043223007","2729","2729","2729","0.005151035","0.005151035","0.005151035","2729","2729","2729","0.004226641","0.004226641","0.004226641","2729","2729","2729","0.0041262084","0.0041262084","0.0041262084","2729","2729","2729","0.00417254","0.00417254","0.00417254","2729","2729","2729","0.004132957","0.004132957","0.004132957","2729","2729","2729","0.0041850754","0.0041850754","0.0041850754","2729","2729","2729","0.0040680827","0.0040680827","0.0040680827"
"15900","2738","2738","2738","0.0040089423","0.0040089423","0.0040089423","2738","2738","2738","0.004194912","0.004194912","0.004194912","2738","2738","2738","0.0043235407","0.0043235407","0.0043235407","2738","2738","2738","0.005487695","0.005487695","0.005487695","2738","2738","2738","0.004202666","0.004202666","0.004202666","2738","2738","2738","0.004206455","0.004206455","0.004206455","2738","2738","2738","0.0040993774","0.0040993774","0.0040993774","2738","2738","2738","0.004127618","0.004127618","0.004127618","2738","2738","2738","0.004199533","0.004199533","0.004199533","2738","2738","2738","0.004059876","0.004059876","0.004059876"
"15950","2747","2747","2747","0.004005453","0.004005453","0.004005453","2747","2747","2747","0.0043068384","0.0043068384","0.0043068384","2747","2747","2747","0.004091655","0.004091655","0.004091655","2747","2747","2747","0.004434483","0.004434483","0.004434483","2747","2747","2747","0.0042953067","0.0042953067","0.0042953067","2747","2747","2747","0.0041605216","0.0041605216","0.0041605216","2747","2747","2747","0.004058709","0.004058709","0.004058709","2747","2747","2747","0.004158804","0.004158804","0.004158804","2747","2747","2747","0.0042195693","0.0042195693","0.0042195693","2747","2747","2747","0.004047526","0.004047526","0.004047526"
"16000","2756","2756","2756","0.0040327925","0.0040327925","0.0040327925","2756","2756","2756","0.0041605905","0.0041605905","0.0041605905","2756","2756","2756","0.004124356","0.004124356","0.004124356","2756","2756","2756","0.005448044","0.005448044","0.005448044","2756","2756","2756","0.004201054","0.004201054","0.004201054","2756","2756","2756","0.0041230647","0.0041230647","0.0041230647","2756","2756","2756","0.0040752436","0.0040752436","0.0040752436","2756","2756","2756","0.004466685","0.004466685","0.004466685","2756","2756","2756","0.0041001528","0.0041001528","0.0041001528","2756","2756","2756","0.0040692342","0.0040692342","0.0040692342"
"16001","2765","2765","2765","0.004120063","0.004120063","0.004120063","2765","2765","2765","0.004166627","0.004166627","0.004166627","2765","2765","2765","0.004132351","0.004132351","0.004132351","2765","2765","2765","0.0054790783","0.0054790783","0.0054790783","2765","2765","2765","0.004223609","0.004223609","0.004223609","2765","2765","2765","0.004132556","0.004132556","0.004132556","2765","2765","2765","0.0041931607","0.0041931607","0.0041931607","2765","2765","2765","0.004441776","0.004441776","0.004441776","2765","2765","2765","0.0041149184","0.0041149184","0.0041149184","2765","2765","2765","0.0040804953","0.0040804953","0.0040804953"
"16050","2774","2774","2774","0.0040302533","0.0040302533","0.0040302533","2774","2774","2774","0.0043978966","0.0043978966","0.0043978966","2774","2774","2774","0.0042166794","0.0042166794","0.0042166794","2774","2774","2774","0.004190306","0.004190306","0.004190306","2774","2774","2774","0.005541702","0.005541702","0.005541702","2774","2774","2774","0.0051820856","0.0051820856","0.0051820856","2774","2774","2774","0.0041149217","0.0041149217","0.0041149217","2774","2774","2774","0.004208284","0.004208284","0.004208284","2774","2774","2774","0.00414166","0.00414166","0.00414166","2774","2774","2774","0.0041348203","0.0041348203","0.0041348203"
"16100","2783","2783","2783","0.004094054","0.004094054","0.004094054","2783","2783","2783","0.0041271127","0.0041271127","0.0041271127","2783","2783","2783","0.0041730115","0.0041730115","0.0041730115","2783","2783","2783","0.0053763916","0.0053763916","0.0053763916","2783","2783","2783","0.0043897526","0.0043897526","0.0043897526","2783","2783","2783","0.0046745506","0.0046745506","0.0046745506","2783","2783","2783","0.0041641793","0.0041641793","0.0041641793","2783","2783","2783","0.0041297465","0.0041297465","0.0041297465","2783","2783","2783","0.0041559045","0.0041559045","0.0041559045","2783","2783","2783","0.0041282456","0.0041282456","0.0041282456"
"16150","2792","2792","2792","0.004085072","0.004085072","0.004085072","2792","2792","2792","0.004119644","0.004119644","0.004119644","2792","2792","2792","0.004156793","0.004156793","0.004156793","2792","2792","2792","0.0041234447","0.0041234447","0.0041234447","2792","2792","2792","0.004201781","0.004201781","0.004201781","2792","2792","2792","0.0041473587","0.0041473587","0.0041473587","2792","2792","2792","0.0042895954","0.0042895954","0.0042895954","2792","2792","2792","0.004266408","0.004266408","0.004266408","2792","2792","2792","0.0041495096","0.0041495096","0.0041495096","2792","2792","2792","0.0041612745","0.0041612745","0.0041612745"
"16200","2801","2801","2801","0.004100494","0.004100494","0.004100494","2801","2801","2801","0.0041241576","0.0041241576","0.0041241576","2801","2801","2801","0.0041649737","0.0041649737","0.0041649737","2801","2801","2801","0.005391637","0.005391637","0.005391637","2801","2801","2801","0.004208098","0.004208098","0.004208098","2801","2801","2801","0.0042689703","0.0042689703","0.0042689703","2801","2801","2801","0.004471173","0.004471173","0.004471173","2801","2801","2801","0.004901458","0.004901458","0.004901458","2801","2801","2801","0.00406458","0.00406458","0.00406458","2801","2801","2801","0.0041520707","0.0041520707","0.0041520707"
"16250","2811","2811","2811","0.0040965285","0.0040965285","0.0040965285","2811","2811","2811","0.004132557","0.004132557","0.004132557","2811","2811","2811","0.004352424","0.004352424","0.004352424","2811","2811","2811","0.005418731","0.005418731","0.005418731","2811","2811","2811","0.0042557316","0.0042557316","0.0042557316","2811","2811","2811","0.004166986","0.004166986","0.004166986","2811","2811","2811","0.004071521","0.004071521","0.004071521","2811","2811","2811","0.0041433037","0.0041433037","0.0041433037","2811","2811","2811","0.0040769107","0.0040769107","0.0040769107","2811","2811","2811","0.004117491","0.004117491","0.004117491"
"16300","2820","2820","2820","0.0040459144","0.0040459144","0.0040459144","2820","2820","2820","0.0042440565","0.0042440565","0.0042440565","2820","2820","2820","0.0042067063","0.0042067063","0.0042067063","2820","2820","2820","0.0054237493","0.0054237493","0.0054237493","2820","2820","2820","0.00417869","0.00417869","0.00417869","2820","2820","2820","0.004190223","0.004190223","0.004190223","2820","2820","2820","0.004078555","0.004078555","0.004078555","2820","2820","2820","0.0040765805","0.0040765805","0.0040765805","2820","2820","2820","0.0040677665","0.0040677665","0.0040677665","2820","2820","2820","0.004196293","0.004196293","0.004196293"
"16350","2829","2829","2829","0.00405522","0.00405522","0.00405522","2829","2829","2829","0.005437525","0.005437525","0.005437525","2829","2829","2829","0.004121051","0.004121051","0.004121051","2829","2829","2829","0.0043850928","0.0043850928","0.0043850928","2829","2829","2829","0.0044533783","0.0044533783","0.0044533783","2829","2829","2829","0.0041649505","0.0041649505","0.0041649505","2829","2829","2829","0.0040942137","0.0040942137","0.0040942137","2829","2829","2829","0.0041005304","0.0041005304","0.0041005304","2829","2829","2829","0.004163804","0.004163804","0.004163804","2829","2829","2829","0.0041915514","0.0041915514","0.0041915514"
"16400","2838","2838","2838","0.0040502246","0.0040502246","0.0040502246","2838","2838","2838","0.0053985906","0.0053985906","0.0053985906","2839","2839","2839","0.004309987","0.004309987","0.004309987","2838","2838","2838","0.0054669944","0.0054669944","0.0054669944","2838","2838","2838","0.0042000026","0.0042000026","0.0042000026","2838","2838","2838","0.004168285","0.004168285","0.004168285","2838","2838","2838","0.0040641036","0.0040641036","0.0040641036","2838","2838","2838","0.0040493407","0.0040493407","0.0040493407","2838","2838","2838","0.004175163","0.004175163","0.004175163","2838","2838","2838","0.004116982","0.004116982","0.004116982"
"16450","2848","2848","2848","0.0040795086","0.0040795086","0.0040795086","2848","2848","2848","0.0041036457","0.0041036457","0.0041036457","2849","2849","2849","0.0042578727","0.0042578727","0.0042578727","2848","2848","2848","0.004135254","0.004135254","0.004135254","2848","2848","2848","0.0042591095","0.0042591095","0.0042591095","2848","2848","2848","0.0041533173","0.0041533173","0.0041533173","2848","2848","2848","0.0040646214","0.0040646214","0.0040646214","2848","2848","2848","0.004115251","0.004115251","0.004115251","2848","2848","2848","0.004127258","0.004127258","0.004127258","2848","2848","2848","0.0041644354","0.0041644354","0.0041644354"
"16500","2857","2857","2857","0.0040636864","0.0040636864","0.0040636864","2857","2857","2857","0.004148692","0.004148692","0.004148692","2858","2858","2858","0.0047451383","0.0047451383","0.0047451383","2857","2857","2857","0.004130713","0.004130713","0.004130713","2857","2857","2857","0.0042470708","0.0042470708","0.0042470708","2857","2857","2857","0.0054357285","0.0054357285","0.0054357285","2857","2857","2857","0.004110531","0.004110531","0.004110531","2857","2857","2857","0.0041129617","0.0041129617","0.0041129617","2857","2857","2857","0.0040937937","0.0040937937","0.0040937937","2857","2857","2857","0.0041174646","0.0041174646","0.0041174646"
"16550","2866","2866","2866","0.004086754","0.004086754","0.004086754","2866","2866","2866","0.0041316305","0.0041316305","0.0041316305","2867","2867","2867","0.00419236","0.00419236","0.00419236","2866","2866","2866","0.005103266","0.005103266","0.005103266","2866","2866","2866","0.0048279045","0.0048279045","0.0048279045","2866","2866","2866","0.005486684","0.005486684","0.005486684","2866","2866","2866","0.004073512","0.004073512","0.004073512","2866","2866","2866","0.0041260715","0.0041260715","0.0041260715","2866","2866","2866","0.0043101422","0.0043101422","0.0043101422","2866","2866","2866","0.0041286033","0.0041286033","0.0041286033"
"16600","2875","2875","2875","0.0042737834","0.0042737834","0.0042737834","2875","2875","2875","0.004106299","0.004106299","0.004106299","2876","2876","2876","0.0041476283","0.0041476283","0.0041476283","2875","2875","2875","0.0053816163","0.0053816163","0.0053816163","2875","2875","2875","0.0042003514","0.0042003514","0.0042003514","2875","2875","2875","0.00424509","0.00424509","0.00424509","2875","2875","2875","0.0041537234","0.0041537234","0.0041537234","2875","2875","2875","0.004113613","0.004113613","0.004113613","2875","2875","2875","0.0040837326","0.0040837326","0.0040837326","2875","2875","2875","0.0046340274","0.0046340274","0.0046340274"
"16650","2885","2885","2885","0.0042047584","0.0042047584","0.0042047584","2885","2885","2885","0.0047121514","0.0047121514","0.0047121514","2886","2886","2886","0.0041695037","0.0041695037","0.0041695037","2885","2885","2885","0.0041086194","0.0041086194","0.0041086194","2885","2885","2885","0.0042561367","0.0042561367","0.0042561367","2885","2885","2885","0.0042007454","0.0042007454","0.0042007454","2885","2885","2885","0.0043417164","0.0043417164","0.0043417164","2885","2885","2885","0.0041111903","0.0041111903","0.0041111903","2885","2885","2885","0.0041104774","0.0041104774","0.0041104774","2885","2885","2885","0.00471036","0.00471036","0.00471036"
"16700","2894","2894","2894","0.004334361","0.004334361","0.004334361","2894","2894","2894","0.004147637","0.004147637","0.004147637","2895","2895","2895","0.0041114646","0.0041114646","0.0041114646","2894","2894","2894","0.0041304515","0.0041304515","0.0041304515","2894","2894","2894","0.0042994227","0.0042994227","0.0042994227","2894","2894","2894","0.004180093","0.004180093","0.004180093","2894","2894","2894","0.0041920426","0.0041920426","0.0041920426","2894","2894","2894","0.004162678","0.004162678","0.004162678","2894","2894","2894","0.004173786","0.004173786","0.004173786","2894","2894","2894","0.004126499","0.004126499","0.004126499"
"16750","2903","2903","2903","0.0041324357","0.0041324357","0.0041324357","2903","2903","2903","0.00415839","0.00415839","0.00415839","2904","2904","2904","0.0042004683","0.0042004683","0.0042004683","2903","2903","2903","0.004177378","0.004177378","0.004177378","2903","2903","2903","0.004235104","0.004235104","0.004235104","2903","2903","2903","0.0041826726","0.0041826726","0.0041826726","2903","2903","2903","0.0041446197","0.0041446197","0.0041446197","2903","2903","2903","0.0041298205","0.0041298205","0.0041298205","2903","2903","2903","0.0043041166","0.0043041166","0.0043041166","2903","2903","2903","0.0041320357","0.0041320357","0.0041320357"
"16800","2912","2912","2912","0.004194852","0.004194852","0.004194852","2912","2912","2912","0.0043543577","0.0043543577","0.0043543577","2913","2913","2913","0.004217959","0.004217959","0.004217959","2912","2912","2912","0.004214667","0.004214667","0.004214667","2912","2912","2912","0.0041959523","0.0041959523","0.0041959523","2912","2912","2912","0.0041244566","0.0041244566","0.0041244566","2912","2912","2912","0.0044036075","0.0044036075","0.0044036075","2912","2912","2912","0.00410397","0.00410397","0.00410397","2912","2912","2912","0.004196327","0.004196327","0.004196327","2912","2912","2912","0.004134376","0.004134376","0.004134376"
"16850","2922","2922","2922","0.00434229","0.00434229","0.00434229","2922","2922","2922","0.005344253","0.005344253","0.005344253","2923","2923","2923","0.00431483","0.00431483","0.00431483","2922","2922","2922","0.0041895183","0.0041895183","0.0041895183","2922","2922","2922","0.0044020377","0.0044020377","0.0044020377","2922","2922","2922","0.0041471757","0.0041471757","0.0041471757","2922","2922","2922","0.004195382","0.004195382","0.004195382","2922","2922","2922","0.0041011344","0.0041011344","0.0041011344","2922","2922","2922","0.004164578","0.004164578","0.004164578","2922","2922","2922","0.004393333","0.004393333","0.004393333"
"16900","2931","2931","2931","0.004118477","0.004118477","0.004118477","2931","2931","2931","0.0041415403","0.0041415403","0.0041415403","2932","2932","2932","0.005535092","0.005535092","0.005535092","2931","2931","2931","0.004228346","0.004228346","0.004228346","2931","2931","2931","0.0042993035","0.0042993035","0.0042993035","2931","2931","2931","0.0042708684","0.0042708684","0.0042708684","2931","2931","2931","0.0041886256","0.0041886256","0.0041886256","2931","2931","2931","0.004123815","0.004123815","0.004123815","2931","2931","2931","0.0041502253","0.0041502253","0.0041502253","2931","2931","2931","0.0041095586","0.0041095586","0.0041095586"
"16950","2940","2940","2940","0.0041290964","0.0041290964","0.0041290964","2940","2940","2940","0.00413447","0.00413447","0.00413447","2941","2941","2941","0.004170497","0.004170497","0.004170497","2940","2940","2940","0.0042385315","0.0042385315","0.0042385315","2940","2940","2940","0.0043168864","0.0043168864","0.0043168864","2940","2940","2940","0.0041541634","0.0041541634","0.0041541634","2940","2940","2940","0.0041392534","0.0041392534","0.0041392534","2940","2940","2940","0.0041484474","0.0041484474","0.0041484474","2940","2940","2940","0.004167923","0.004167923","0.004167923","2940","2940","2940","0.004162734","0.004162734","0.004162734"
"17000","2949","2949","2949","0.0041246284","0.0041246284","0.0041246284","2949","2949","2949","0.004177324","0.004177324","0.004177324","2950","2950","2950","0.0041798977","0.0041798977","0.0041798977","2949","2949","2949","0.004182078","0.004182078","0.004182078","2949","2949","2949","0.0041851047","0.0041851047","0.0041851047","2949","2949","2949","0.0041900096","0.0041900096","0.0041900096","2949","2949","2949","0.005222753","0.005222753","0.005222753","2949","2949","2949","0.004154541","0.004154541","0.004154541","2949","2949","2949","0.004123573","0.004123573","0.004123573","2949","2949","2949","0.0041526766","0.0041526766","0.0041526766"
"17001","2958","2958","2958","0.004139259","0.004139259","0.004139259","2958","2958","2958","0.004209592","0.004209592","0.004209592","2958","2958","2958","0.004184945","0.004184945","0.004184945","2958","2958","2958","0.004196039","0.004196039","0.004196039","2958","2958","2958","0.004201648","0.004201648","0.004201648","2958","2958","2958","0.0042018644","0.0042018644","0.0042018644","2958","2958","2958","0.005262394","0.005262394","0.005262394","2958","2958","2958","0.0041688527","0.0041688527","0.0041688527","2958","2958","2958","0.0041484684","0.0041484684","0.0041484684","2958","2958","2958","0.004181066","0.004181066","0.004181066"
"17050","2967","2967","2967","0.004091427","0.004091427","0.004091427","2967","2967","2967","0.0041784253","0.0041784253","0.0041784253","2967","2967","2967","0.0041820733","0.0041820733","0.0041820733","2967","2967","2967","0.004754844","0.004754844","0.004754844","2967","2967","2967","0.004201315","0.004201315","0.004201315","2967","2967","2967","0.004131251","0.004131251","0.004131251","2967","2967","2967","0.0041397717","0.0041397717","0.0041397717","2967","2967","2967","0.0041128453","0.0041128453","0.0041128453","2967","2967","2967","0.004133091","0.004133091","0.004133091","2967","2967","2967","0.00410415","0.00410415","0.00410415"
"17100","2976","2976","2976","0.004056055","0.004056055","0.004056055","2976","2976","2976","0.004230164","0.004230164","0.004230164","2976","2976","2976","0.00414805","0.00414805","0.00414805","2976","2976","2976","0.0043277857","0.0043277857","0.0043277857","2976","2976","2976","0.0041704485","0.0041704485","0.0041704485","2976","2976","2976","0.004123417","0.004123417","0.004123417","2976","2976","2976","0.0041430807","0.0041430807","0.0041430807","2976","2976","2976","0.004169027","0.004169027","0.004169027","2976","2976","2976","0.0042050607","0.0042050607","0.0042050607","2976","2976","2976","0.0041922745","0.0041922745","0.0041922745"
"17150","2985","2985","2985","0.004047546","0.004047546","0.004047546","2985","2985","2985","0.004125089","0.004125089","0.004125089","2985","2985","2985","0.0041873325","0.0041873325","0.0041873325","2985","2985","2985","0.004173769","0.004173769","0.004173769","2985","2985","2985","0.004177326","0.004177326","0.004177326","2985","2985","2985","0.004130429","0.004130429","0.004130429","2985","2985","2985","0.004244071","0.004244071","0.004244071","2985","2985","2985","0.00414702","0.00414702","0.00414702","2985","2985","2985","0.00414216","0.00414216","0.00414216","2985","2985","2985","0.0041221124","0.0041221124","0.0041221124"
"17200","2994","2994","2994","0.004084804","0.004084804","0.004084804","2994","2994","2994","0.0041388115","0.0041388115","0.0041388115","2994","2994","2994","0.004776835","0.004776835","0.004776835","2994","2994","2994","0.0041568195","0.0041568195","0.0041568195","2994","2994","2994","0.004171095","0.004171095","0.004171095","2994","2994","2994","0.004124001","0.004124001","0.004124001","2994","2994","2994","0.004064964","0.004064964","0.004064964","2994","2994","2994","0.004129269","0.004129269","0.004129269","2994","2994","2994","0.0041935514","0.0041935514","0.0041935514","2994","2994","2994","0.0041195927","0.0041195927","0.0041195927"
"17250","3004","3004","3004","0.004118435","0.004118435","0.004118435","3004","3004","3004","0.004133736","0.004133736","0.004133736","3004","3004","3004","0.004115068","0.004115068","0.004115068","3004","3004","3004","0.004175794","0.004175794","0.004175794","3004","3004","3004","0.004176881","0.004176881","0.004176881","3004","3004","3004","0.0041385423","0.0041385423","0.0041385423","3004","3004","3004","0.004073525","0.004073525","0.004073525","3004","3004","3004","0.004200241","0.004200241","0.004200241","3004","3004","3004","0.004123865","0.004123865","0.004123865","3004","3004","3004","0.0041626035","0.0041626035","0.0041626035"
"17300","3013","3013","3013","0.004070065","0.004070065","0.004070065","3013","3013","3013","0.00407769","0.00407769","0.00407769","3013","3013","3013","0.004103207","0.004103207","0.004103207","3013","3013","3013","0.004195326","0.004195326","0.004195326","3013","3013","3013","0.0042082286","0.0042082286","0.0042082286","3013","3013","3013","0.0041439147","0.0041439147","0.0041439147","3013","3013","3013","0.0041562896","0.0041562896","0.0041562896","3013","3013","3013","0.004131797","0.004131797","0.004131797","3013","3013","3013","0.0041576615","0.0041576615","0.0041576615","3013","3013","3013","0.0041932794","0.0041932794","0.0041932794"
"17350","3022","3022","3022","0.00405886","0.00405886","0.00405886","3022","3022","3022","0.0040942794","0.0040942794","0.0040942794","3022","3022","3022","0.004111369","0.004111369","0.004111369","3022","3022","3022","0.0042950264","0.0042950264","0.0042950264","3022","3022","3022","0.004182742","0.004182742","0.004182742","3022","3022","3022","0.0041860775","0.0041860775","0.0041860775","3022","3022","3022","0.0040618777","0.0040618777","0.0040618777","3022","3022","3022","0.0042759473","0.0042759473","0.0042759473","3022","3022","3022","0.0041707945","0.0041707945","0.0041707945","3022","3022","3022","0.004128473","0.004128473","0.004128473"
"17400","3031","3031","3031","0.004068966","0.004068966","0.004068966","3031","3031","3031","0.00409079","0.00409079","0.00409079","3031","3031","3031","0.0046052113","0.0046052113","0.0046052113","3031","3031","3031","0.004173636","0.004173636","0.004173636","3031","3031","3031","0.0041195597","0.0041195597","0.0041195597","3031","3031","3031","0.004176286","0.004176286","0.004176286","3031","3031","3031","0.00409237","0.00409237","0.00409237","3031","3031","3031","0.004032924","0.004032924","0.004032924","3031","3031","3031","0.0041381572","0.0041381572","0.0041381572","3031","3031","3031","0.0041271592","0.0041271592","0.0041271592"
