"global_step","MountainCarContinuous-v0_mpc_s4_1754939755 - _step","MountainCarContinuous-v0_mpc_s4_1754939755 - _step__MIN","MountainCarContinuous-v0_mpc_s4_1754939755 - _step__MAX","MountainCarContinuous-v0_mpc_s4_1754939755 - model/rollout_MSE@10","MountainCarContinuous-v0_mpc_s4_1754939755 - model/rollout_MSE@10__MIN","MountainCarContinuous-v0_mpc_s4_1754939755 - model/rollout_MSE@10__MAX","MountainCarContinuous-v0_mpc_s9_1754939128 - _step","MountainCarContinuous-v0_mpc_s9_1754939128 - _step__MIN","MountainCarContinuous-v0_mpc_s9_1754939128 - _step__MAX","MountainCarContinuous-v0_mpc_s9_1754939128 - model/rollout_MSE@10","MountainCarContinuous-v0_mpc_s9_1754939128 - model/rollout_MSE@10__MIN","MountainCarContinuous-v0_mpc_s9_1754939128 - model/rollout_MSE@10__MAX","MountainCarContinuous-v0_mpc_s8_1754938677 - _step","MountainCarContinuous-v0_mpc_s8_1754938677 - _step__MIN","MountainCarContinuous-v0_mpc_s8_1754938677 - _step__MAX","MountainCarContinuous-v0_mpc_s8_1754938677 - model/rollout_MSE@10","MountainCarContinuous-v0_mpc_s8_1754938677 - model/rollout_MSE@10__MIN","MountainCarContinuous-v0_mpc_s8_1754938677 - model/rollout_MSE@10__MAX","MountainCarContinuous-v0_mpc_s7_1754938137 - _step","MountainCarContinuous-v0_mpc_s7_1754938137 - _step__MIN","MountainCarContinuous-v0_mpc_s7_1754938137 - _step__MAX","MountainCarContinuous-v0_mpc_s7_1754938137 - model/rollout_MSE@10","MountainCarContinuous-v0_mpc_s7_1754938137 - model/rollout_MSE@10__MIN","MountainCarContinuous-v0_mpc_s7_1754938137 - model/rollout_MSE@10__MAX","MountainCarContinuous-v0_mpc_s6_1754937590 - _step","MountainCarContinuous-v0_mpc_s6_1754937590 - _step__MIN","MountainCarContinuous-v0_mpc_s6_1754937590 - _step__MAX","MountainCarContinuous-v0_mpc_s6_1754937590 - model/rollout_MSE@10","MountainCarContinuous-v0_mpc_s6_1754937590 - model/rollout_MSE@10__MIN","MountainCarContinuous-v0_mpc_s6_1754937590 - model/rollout_MSE@10__MAX","MountainCarContinuous-v0_mpc_s5_1754937070 - _step","MountainCarContinuous-v0_mpc_s5_1754937070 - _step__MIN","MountainCarContinuous-v0_mpc_s5_1754937070 - _step__MAX","MountainCarContinuous-v0_mpc_s5_1754937070 - model/rollout_MSE@10","MountainCarContinuous-v0_mpc_s5_1754937070 - model/rollout_MSE@10__MIN","MountainCarContinuous-v0_mpc_s5_1754937070 - model/rollout_MSE@10__MAX","MountainCarContinuous-v0_mpc_s3_1754933676 - _step","MountainCarContinuous-v0_mpc_s3_1754933676 - _step__MIN","MountainCarContinuous-v0_mpc_s3_1754933676 - _step__MAX","MountainCarContinuous-v0_mpc_s3_1754933676 - model/rollout_MSE@10","MountainCarContinuous-v0_mpc_s3_1754933676 - model/rollout_MSE@10__MIN","MountainCarContinuous-v0_mpc_s3_1754933676 - model/rollout_MSE@10__MAX","MountainCarContinuous-v0_mpc_s2_1754933238 - _step","MountainCarContinuous-v0_mpc_s2_1754933238 - _step__MIN","MountainCarContinuous-v0_mpc_s2_1754933238 - _step__MAX","MountainCarContinuous-v0_mpc_s2_1754933238 - model/rollout_MSE@10","MountainCarContinuous-v0_mpc_s2_1754933238 - model/rollout_MSE@10__MIN","MountainCarContinuous-v0_mpc_s2_1754933238 - model/rollout_MSE@10__MAX","MountainCarContinuous-v0_mpc_s1_1754932711 - _step","MountainCarContinuous-v0_mpc_s1_1754932711 - _step__MIN","MountainCarContinuous-v0_mpc_s1_1754932711 - _step__MAX","MountainCarContinuous-v0_mpc_s1_1754932711 - model/rollout_MSE@10","MountainCarContinuous-v0_mpc_s1_1754932711 - model/rollout_MSE@10__MIN","MountainCarContinuous-v0_mpc_s1_1754932711 - model/rollout_MSE@10__MAX","MountainCarContinuous-v0_mpc_s0_1754932117 - _step","MountainCarContinuous-v0_mpc_s0_1754932117 - _step__MIN","MountainCarContinuous-v0_mpc_s0_1754932117 - _step__MAX","MountainCarContinuous-v0_mpc_s0_1754932117 - model/rollout_MSE@10","MountainCarContinuous-v0_mpc_s0_1754932117 - model/rollout_MSE@10__MIN","MountainCarContinuous-v0_mpc_s0_1754932117 - model/rollout_MSE@10__MAX"
"16550","2861","2861","2861","0.0076230904","0.0076230904","0.0076230904","2861","2861","2861","0.00013336759","0.00013336759","0.00013336759","2862","2862","2862","0.011075979","0.011075979","0.011075979","2861","2861","2861","0.0050558774","0.0050558774","0.0050558774","2861","2861","2861","0.0018539028","0.0018539028","0.0018539028","2861","2861","2861","0.0118975565","0.0118975565","0.0118975565","2861","2861","2861","0.005559918","0.005559918","0.005559918","2861","2861","2861","0.0024322427","0.0024322427","0.0024322427","2861","2861","2861","0.00106651","0.00106651","0.00106651","2861","2861","2861","0.010331463","0.010331463","0.010331463"
"16600","2870","2870","2870","0.0002570301","0.0002570301","0.0002570301","2870","2870","2870","0.035848007","0.035848007","0.035848007","2871","2871","2871","0.00429369","0.00429369","0.00429369","2870","2870","2870","0.0019929572","0.0019929572","0.0019929572","2870","2870","2870","0.0021087844","0.0021087844","0.0021087844","2870","2870","2870","0.0129825715","0.0129825715","0.0129825715","2870","2870","2870","0.0064599016","0.0064599016","0.0064599016","2870","2870","2870","0.0057733697","0.0057733697","0.0057733697","2870","2870","2870","0.0033516025","0.0033516025","0.0033516025","2870","2870","2870","0.011572349","0.011572349","0.011572349"
"16650","2880","2880","2880","0.0009330673","0.0009330673","0.0009330673","2880","2880","2880","0.00062707835","0.00062707835","0.00062707835","2881","2881","2881","0.0058490084","0.0058490084","0.0058490084","2880","2880","2880","0.005523193","0.005523193","0.005523193","2880","2880","2880","0.004516372","0.004516372","0.004516372","2880","2880","2880","0.009976031","0.009976031","0.009976031","2880","2880","2880","0.005390489","0.005390489","0.005390489","2880","2880","2880","0.00024578135","0.00024578135","0.00024578135","2880","2880","2880","0.002670433","0.002670433","0.002670433","2880","2880","2880","0.0046116346","0.0046116346","0.0046116346"
"16700","2889","2889","2889","0.0003660297","0.0003660297","0.0003660297","2889","2889","2889","0.006624962","0.006624962","0.006624962","2890","2890","2890","0.0040077707","0.0040077707","0.0040077707","2889","2889","2889","0.00096484047","0.00096484047","0.00096484047","2889","2889","2889","0.0011741812","0.0011741812","0.0011741812","2889","2889","2889","0.021917945","0.021917945","0.021917945","2889","2889","2889","0.007826371","0.007826371","0.007826371","2889","2889","2889","0.00019012003","0.00019012003","0.00019012003","2889","2889","2889","0.00263482","0.00263482","0.00263482","2889","2889","2889","0.012886256","0.012886256","0.012886256"
"16750","2898","2898","2898","0.0019363409","0.0019363409","0.0019363409","2898","2898","2898","0.012668436","0.012668436","0.012668436","2899","2899","2899","0.009877758","0.009877758","0.009877758","2898","2898","2898","0.0013104093","0.0013104093","0.0013104093","2898","2898","2898","0.0054017883","0.0054017883","0.0054017883","2898","2898","2898","0.018239776","0.018239776","0.018239776","2898","2898","2898","0.004545505","0.004545505","0.004545505","2898","2898","2898","0.00075316406","0.00075316406","0.00075316406","2898","2898","2898","0.0030571618","0.0030571618","0.0030571618","2898","2898","2898","0.007027348","0.007027348","0.007027348"
"16800","2907","2907","2907","0.0015276188","0.0015276188","0.0015276188","2907","2907","2907","0.001566525","0.001566525","0.001566525","2908","2908","2908","0.007481118","0.007481118","0.007481118","2907","2907","2907","0.0011489594","0.0011489594","0.0011489594","2907","2907","2907","0.0063886396","0.0063886396","0.0063886396","2907","2907","2907","0.010016057","0.010016057","0.010016057","2907","2907","2907","0.00733623","0.00733623","0.00733623","2907","2907","2907","0.0012673276","0.0012673276","0.0012673276","2907","2907","2907","0.0026438714","0.0026438714","0.0026438714","2907","2907","2907","0.005373621","0.005373621","0.005373621"
"16850","2917","2917","2917","0.00043871408","0.00043871408","0.00043871408","2917","2917","2917","0.01155814","0.01155814","0.01155814","2918","2918","2918","0.010300984","0.010300984","0.010300984","2917","2917","2917","0.0004788646","0.0004788646","0.0004788646","2917","2917","2917","0.0027271514","0.0027271514","0.0027271514","2917","2917","2917","0.035450853","0.035450853","0.035450853","2917","2917","2917","0.008594805","0.008594805","0.008594805","2917","2917","2917","0.0006092845","0.0006092845","0.0006092845","2917","2917","2917","0.01141675","0.01141675","0.01141675","2917","2917","2917","0.011177593","0.011177593","0.011177593"
"16900","2926","2926","2926","0.0008295762","0.0008295762","0.0008295762","2926","2926","2926","0.0123549085","0.0123549085","0.0123549085","2927","2927","2927","0.012862352","0.012862352","0.012862352","2926","2926","2926","0.0015148205","0.0015148205","0.0015148205","2926","2926","2926","0.0032853794","0.0032853794","0.0032853794","2926","2926","2926","0.017278751","0.017278751","0.017278751","2926","2926","2926","0.0057457704","0.0057457704","0.0057457704","2926","2926","2926","0.0020193653","0.0020193653","0.0020193653","2926","2926","2926","0.003949952","0.003949952","0.003949952","2926","2926","2926","0.005812174","0.005812174","0.005812174"
"16950","2935","2935","2935","0.0014843927","0.0014843927","0.0014843927","2935","2935","2935","0.0011411704","0.0011411704","0.0011411704","2936","2936","2936","0.003339156","0.003339156","0.003339156","2935","2935","2935","0.0044555566","0.0044555566","0.0044555566","2935","2935","2935","0.004288484","0.004288484","0.004288484","2935","2935","2935","0.013000449","0.013000449","0.013000449","2935","2935","2935","0.0063442476","0.0063442476","0.0063442476","2935","2935","2935","0.005080507","0.005080507","0.005080507","2935","2935","2935","0.011189608","0.011189608","0.011189608","2935","2935","2935","0.0038875102","0.0038875102","0.0038875102"
"17000","2944","2944","2944","0.0015610519","0.0015610519","0.0015610519","2944","2944","2944","0.014105983","0.014105983","0.014105983","2945","2945","2945","0.010856066","0.010856066","0.010856066","2944","2944","2944","0.0008096846","0.0008096846","0.0008096846","2944","2944","2944","0.0041741873","0.0041741873","0.0041741873","2944","2944","2944","0.043259464","0.043259464","0.043259464","2944","2944","2944","0.008684449","0.008684449","0.008684449","2944","2944","2944","0.000052162603","0.000052162603","0.000052162603","2944","2944","2944","0.0055089407","0.0055089407","0.0055089407","2944","2944","2944","0.011634569","0.011634569","0.011634569"
"17050","2962","2962","2962","0.00055973674","0.00055973674","0.00055973674","2962","2962","2962","0.004526621","0.004526621","0.004526621","2962","2962","2962","0.004377652","0.004377652","0.004377652","2962","2962","2962","0.0007503831","0.0007503831","0.0007503831","2962","2962","2962","0.00318093","0.00318093","0.00318093","2962","2962","2962","0.017784532","0.017784532","0.017784532","2962","2962","2962","0.0125197675","0.0125197675","0.0125197675","2962","2962","2962","0.011210031","0.011210031","0.011210031","2962","2962","2962","0.000827652","0.000827652","0.000827652","2962","2962","2962","0.0050037596","0.0050037596","0.0050037596"
"17100","2971","2971","2971","0.001377271","0.001377271","0.001377271","2971","2971","2971","0.0011043856","0.0011043856","0.0011043856","2971","2971","2971","0.007838884","0.007838884","0.007838884","2971","2971","2971","0.001742098","0.001742098","0.001742098","2971","2971","2971","0.0025338267","0.0025338267","0.0025338267","2971","2971","2971","0.014587636","0.014587636","0.014587636","2971","2971","2971","0.002211174","0.002211174","0.002211174","2971","2971","2971","0.0041517494","0.0041517494","0.0041517494","2971","2971","2971","0.016017428","0.016017428","0.016017428","2971","2971","2971","0.013549847","0.013549847","0.013549847"
"17150","2980","2980","2980","0.00495174","0.00495174","0.00495174","2980","2980","2980","0.004255679","0.004255679","0.004255679","2980","2980","2980","0.0058337264","0.0058337264","0.0058337264","2980","2980","2980","0.0012134998","0.0012134998","0.0012134998","2980","2980","2980","0.0042897444","0.0042897444","0.0042897444","2980","2980","2980","0.022792293","0.022792293","0.022792293","2980","2980","2980","0.0071833525","0.0071833525","0.0071833525","2980","2980","2980","0.0054588243","0.0054588243","0.0054588243","2980","2980","2980","0.0010830808","0.0010830808","0.0010830808","2980","2980","2980","0.0046978127","0.0046978127","0.0046978127"
"17200","2989","2989","2989","0.0005595125","0.0005595125","0.0005595125","2989","2989","2989","0.008390047","0.008390047","0.008390047","2989","2989","2989","0.010467421","0.010467421","0.010467421","2989","2989","2989","0.0016412952","0.0016412952","0.0016412952","2989","2989","2989","0.0021046563","0.0021046563","0.0021046563","2989","2989","2989","0.037864458","0.037864458","0.037864458","2989","2989","2989","0.0011037947","0.0011037947","0.0011037947","2989","2989","2989","0.0009018455","0.0009018455","0.0009018455","2989","2989","2989","0.0059913513","0.0059913513","0.0059913513","2989","2989","2989","0.0040059537","0.0040059537","0.0040059537"
"17250","2999","2999","2999","0.0008332212","0.0008332212","0.0008332212","2999","2999","2999","0.0018945443","0.0018945443","0.0018945443","2999","2999","2999","0.0058307843","0.0058307843","0.0058307843","2999","2999","2999","0.0004986795","0.0004986795","0.0004986795","2999","2999","2999","0.0025325553","0.0025325553","0.0025325553","2999","2999","2999","0.03356092","0.03356092","0.03356092","2999","2999","2999","0.011051911","0.011051911","0.011051911","2999","2999","2999","0.015575036","0.015575036","0.015575036","2999","2999","2999","0.014644861","0.014644861","0.014644861","2999","2999","2999","0.013780466","0.013780466","0.013780466"
"17300","3008","3008","3008","0.001967062","0.001967062","0.001967062","3008","3008","3008","0.0055006947","0.0055006947","0.0055006947","3008","3008","3008","0.0046840375","0.0046840375","0.0046840375","3008","3008","3008","0.0006303391","0.0006303391","0.0006303391","3008","3008","3008","0.0049226526","0.0049226526","0.0049226526","3008","3008","3008","0.026457893","0.026457893","0.026457893","3008","3008","3008","0.012727319","0.012727319","0.012727319","3008","3008","3008","0.00012321257","0.00012321257","0.00012321257","3008","3008","3008","0.0007906682","0.0007906682","0.0007906682","3008","3008","3008","0.00086564355","0.00086564355","0.00086564355"
"17350","3017","3017","3017","0.0015193203","0.0015193203","0.0015193203","3017","3017","3017","0.013163593","0.013163593","0.013163593","3017","3017","3017","0.00869838","0.00869838","0.00869838","3017","3017","3017","0.00065257214","0.00065257214","0.00065257214","3017","3017","3017","0.00370174","0.00370174","0.00370174","3017","3017","3017","0.030177295","0.030177295","0.030177295","3017","3017","3017","0.031833105","0.031833105","0.031833105","3017","3017","3017","0.004274094","0.004274094","0.004274094","3017","3017","3017","0.01465208","0.01465208","0.01465208","3017","3017","3017","0.016383508","0.016383508","0.016383508"
"17400","3026","3026","3026","0.0011457056","0.0011457056","0.0011457056","3026","3026","3026","0.0036512283","0.0036512283","0.0036512283","3026","3026","3026","0.0038445038","0.0038445038","0.0038445038","3026","3026","3026","0.0008773685","0.0008773685","0.0008773685","3026","3026","3026","0.0023589693","0.0023589693","0.0023589693","3026","3026","3026","0.0039896737","0.0039896737","0.0039896737","3026","3026","3026","0.0052184635","0.0052184635","0.0052184635","3026","3026","3026","0.00014158658","0.00014158658","0.00014158658","3026","3026","3026","0.010993265","0.010993265","0.010993265","3026","3026","3026","0.0032830935","0.0032830935","0.0032830935"
"17450","3036","3036","3036","0.0041629225","0.0041629225","0.0041629225","3036","3036","3036","0.006546213","0.006546213","0.006546213","3036","3036","3036","0.004666555","0.004666555","0.004666555","3036","3036","3036","0.002648888","0.002648888","0.002648888","3036","3036","3036","0.0025172736","0.0025172736","0.0025172736","3036","3036","3036","0.0005383719","0.0005383719","0.0005383719","3036","3036","3036","0.0029802187","0.0029802187","0.0029802187","3036","3036","3036","0.0020825635","0.0020825635","0.0020825635","3036","3036","3036","0.0021128699","0.0021128699","0.0021128699","3036","3036","3036","0.005860608","0.005860608","0.005860608"
"17500","3045","3045","3045","0.024498753","0.024498753","0.024498753","3045","3045","3045","0.007413009","0.007413009","0.007413009","3045","3045","3045","0.50145656","0.50145656","0.50145656","3045","3045","3045","0.031408984","0.031408984","0.031408984","3045","3045","3045","0.0017434799","0.0017434799","0.0017434799","3045","3045","3045","0.002038139","0.002038139","0.002038139","3045","3045","3045","0.010862933","0.010862933","0.010862933","3045","3045","3045","0.00922017","0.00922017","0.00922017","3045","3045","3045","0.001748023","0.001748023","0.001748023","3045","3045","3045","0.00073148205","0.00073148205","0.00073148205"
"17550","3054","3054","3054","0.0028711965","0.0028711965","0.0028711965","3054","3054","3054","0.0045922124","0.0045922124","0.0045922124","3054","3054","3054","0.0025805184","0.0025805184","0.0025805184","3054","3054","3054","0.0018335386","0.0018335386","0.0018335386","3054","3054","3054","0.000006548597","0.000006548597","0.000006548597","3054","3054","3054","0.009654148","0.009654148","0.009654148","3054","3054","3054","0.006831853","0.006831853","0.006831853","3054","3054","3054","0.00056792196","0.00056792196","0.00056792196","3054","3054","3054","0.010376289","0.010376289","0.010376289","3054","3054","3054","0.0048912205","0.0048912205","0.0048912205"
"17600","3063","3063","3063","0.0017107911","0.0017107911","0.0017107911","3063","3063","3063","0.009656967","0.009656967","0.009656967","3063","3063","3063","0.0077603776","0.0077603776","0.0077603776","3063","3063","3063","0.0031520652","0.0031520652","0.0031520652","3063","3063","3063","0.0018274309","0.0018274309","0.0018274309","3063","3063","3063","0.0012515476","0.0012515476","0.0012515476","3063","3063","3063","0.006245008","0.006245008","0.006245008","3063","3063","3063","0.0017470496","0.0017470496","0.0017470496","3063","3063","3063","0.0064753457","0.0064753457","0.0064753457","3063","3063","3063","0.006804739","0.006804739","0.006804739"
"17650","3073","3073","3073","0.0042337333","0.0042337333","0.0042337333","3073","3073","3073","0.008848188","0.008848188","0.008848188","3073","3073","3073","0.005701412","0.005701412","0.005701412","3073","3073","3073","0.00076577405","0.00076577405","0.00076577405","3073","3073","3073","0.00013772646","0.00013772646","0.00013772646","3073","3073","3073","0.00089619175","0.00089619175","0.00089619175","3074","3074","3074","0.00639114","0.00639114","0.00639114","3073","3073","3073","0.0023898634","0.0023898634","0.0023898634","3073","3073","3073","0.0037127885","0.0037127885","0.0037127885","3073","3073","3073","0.028634146","0.028634146","0.028634146"
"17700","3082","3082","3082","0.0017531861","0.0017531861","0.0017531861","3082","3082","3082","0.010652887","0.010652887","0.010652887","3082","3082","3082","0.007114212","0.007114212","0.007114212","3082","3082","3082","0.00041230803","0.00041230803","0.00041230803","3082","3082","3082","0.00020484629","0.00020484629","0.00020484629","3082","3082","3082","0.00294493","0.00294493","0.00294493","3083","3083","3083","0.009433351","0.009433351","0.009433351","3082","3082","3082","0.0003765476","0.0003765476","0.0003765476","3082","3082","3082","0.01459699","0.01459699","0.01459699","3082","3082","3082","0.01196675","0.01196675","0.01196675"
"17750","3091","3091","3091","0.0026583434","0.0026583434","0.0026583434","3091","3091","3091","0.004036447","0.004036447","0.004036447","3091","3091","3091","0.0054661455","0.0054661455","0.0054661455","3091","3091","3091","0.00078975223","0.00078975223","0.00078975223","3091","3091","3091","0.0016618646","0.0016618646","0.0016618646","3091","3091","3091","0.0010526626","0.0010526626","0.0010526626","3092","3092","3092","0.0021153844","0.0021153844","0.0021153844","3091","3091","3091","0.008636189","0.008636189","0.008636189","3091","3091","3091","0.0057749036","0.0057749036","0.0057749036","3091","3091","3091","0.013923725","0.013923725","0.013923725"
"17800","3100","3100","3100","0.00021306174","0.00021306174","0.00021306174","3100","3100","3100","0.00752958","0.00752958","0.00752958","3100","3100","3100","0.008305972","0.008305972","0.008305972","3100","3100","3100","0.0013077589","0.0013077589","0.0013077589","3100","3100","3100","0.00012083322","0.00012083322","0.00012083322","3100","3100","3100","0.0019096392","0.0019096392","0.0019096392","3101","3101","3101","0.0030272903","0.0030272903","0.0030272903","3100","3100","3100","0.001073804","0.001073804","0.001073804","3100","3100","3100","0.001875085","0.001875085","0.001875085","3100","3100","3100","0.009302582","0.009302582","0.009302582"
"17850","3110","3110","3110","0.0010876107","0.0010876107","0.0010876107","3110","3110","3110","0.0052743535","0.0052743535","0.0052743535","3110","3110","3110","0.0033274356","0.0033274356","0.0033274356","3110","3110","3110","0.000495609","0.000495609","0.000495609","3110","3110","3110","0.00021185877","0.00021185877","0.00021185877","3110","3110","3110","0.00061833294","0.00061833294","0.00061833294","3111","3111","3111","0.0027475622","0.0027475622","0.0027475622","3110","3110","3110","0.0012698997","0.0012698997","0.0012698997","3110","3110","3110","0.010907868","0.010907868","0.010907868","3110","3110","3110","0.021074614","0.021074614","0.021074614"
"17900","3119","3119","3119","0.00032419086","0.00032419086","0.00032419086","3119","3119","3119","0.00524681","0.00524681","0.00524681","3119","3119","3119","0.00895952","0.00895952","0.00895952","3119","3119","3119","0.0005577094","0.0005577094","0.0005577094","3119","3119","3119","0.00045916872","0.00045916872","0.00045916872","3119","3119","3119","0.003209078","0.003209078","0.003209078","3120","3120","3120","0.0035930432","0.0035930432","0.0035930432","3119","3119","3119","0.005125926","0.005125926","0.005125926","3119","3119","3119","0.008527639","0.008527639","0.008527639","3119","3119","3119","0.022214947","0.022214947","0.022214947"
"17950","3128","3128","3128","0.0008825438","0.0008825438","0.0008825438","3128","3128","3128","0.009583493","0.009583493","0.009583493","3128","3128","3128","0.005469667","0.005469667","0.005469667","3128","3128","3128","0.0023548086","0.0023548086","0.0023548086","3128","3128","3128","0.00031500374","0.00031500374","0.00031500374","3128","3128","3128","0.0029039949","0.0029039949","0.0029039949","3129","3129","3129","0.0042989836","0.0042989836","0.0042989836","3128","3128","3128","0.0014999451","0.0014999451","0.0014999451","3128","3128","3128","0.0045724288","0.0045724288","0.0045724288","3128","3128","3128","0.017585907","0.017585907","0.017585907"
"18000","3137","3137","3137","0.00008039101","0.00008039101","0.00008039101","3137","3137","3137","0.0023124851","0.0023124851","0.0023124851","3137","3137","3137","0.0069303527","0.0069303527","0.0069303527","3137","3137","3137","0.0012574571","0.0012574571","0.0012574571","3137","3137","3137","0.0007919069","0.0007919069","0.0007919069","3137","3137","3137","0.00046785077","0.00046785077","0.00046785077","3138","3138","3138","0.0038951996","0.0038951996","0.0038951996","3137","3137","3137","0.0033099626","0.0033099626","0.0033099626","3137","3137","3137","0.007326728","0.007326728","0.007326728","3137","3137","3137","0.00068465655","0.00068465655","0.00068465655"
"18050","3155","3155","3155","0.00052434776","0.00052434776","0.00052434776","3155","3155","3155","0.0047156783","0.0047156783","0.0047156783","3155","3155","3155","0.0069896523","0.0069896523","0.0069896523","3155","3155","3155","0.0012585148","0.0012585148","0.0012585148","3155","3155","3155","0.00026545706","0.00026545706","0.00026545706","3155","3155","3155","0.005075626","0.005075626","0.005075626","3155","3155","3155","0.0013454414","0.0013454414","0.0013454414","3155","3155","3155","0.013204116","0.013204116","0.013204116","3155","3155","3155","0.010060968","0.010060968","0.010060968","3155","3155","3155","0.00034829037","0.00034829037","0.00034829037"
"18100","3164","3164","3164","0.0019450275","0.0019450275","0.0019450275","3164","3164","3164","0.016468858","0.016468858","0.016468858","3164","3164","3164","0.007455214","0.007455214","0.007455214","3164","3164","3164","0.0005118597","0.0005118597","0.0005118597","3164","3164","3164","0.0017149316","0.0017149316","0.0017149316","3164","3164","3164","0.00035148405","0.00035148405","0.00035148405","3164","3164","3164","0.0054576294","0.0054576294","0.0054576294","3164","3164","3164","0.0011248663","0.0011248663","0.0011248663","3164","3164","3164","0.0036801936","0.0036801936","0.0036801936","3164","3164","3164","0.0003228178","0.0003228178","0.0003228178"
"18150","3173","3173","3173","0.0036184527","0.0036184527","0.0036184527","3173","3173","3173","0.002158913","0.002158913","0.002158913","3173","3173","3173","0.004545319","0.004545319","0.004545319","3173","3173","3173","0.0012223233","0.0012223233","0.0012223233","3173","3173","3173","0.0035588276","0.0035588276","0.0035588276","3173","3173","3173","0.011587227","0.011587227","0.011587227","3173","3173","3173","0.0047021103","0.0047021103","0.0047021103","3173","3173","3173","0.0062309667","0.0062309667","0.0062309667","3173","3173","3173","0.0053466205","0.0053466205","0.0053466205","3173","3173","3173","0.0006089086","0.0006089086","0.0006089086"
"18200","3182","3182","3182","0.002770965","0.002770965","0.002770965","3182","3182","3182","0.018449886","0.018449886","0.018449886","3182","3182","3182","0.009884603","0.009884603","0.009884603","3182","3182","3182","0.0032368763","0.0032368763","0.0032368763","3182","3182","3182","0.0044848775","0.0044848775","0.0044848775","3182","3182","3182","0.0007858497","0.0007858497","0.0007858497","3182","3182","3182","0.008014491","0.008014491","0.008014491","3182","3182","3182","0.023530032","0.023530032","0.023530032","3182","3182","3182","0.008126564","0.008126564","0.008126564","3182","3182","3182","0.002744095","0.002744095","0.002744095"
"18250","3192","3192","3192","0.0021730224","0.0021730224","0.0021730224","3192","3192","3192","0.008586399","0.008586399","0.008586399","3192","3192","3192","0.00022668915","0.00022668915","0.00022668915","3192","3192","3192","0.0014450972","0.0014450972","0.0014450972","3192","3192","3192","0.004947712","0.004947712","0.004947712","3192","3192","3192","0.004816487","0.004816487","0.004816487","3192","3192","3192","0.0078359395","0.0078359395","0.0078359395","3192","3192","3192","0.04039516","0.04039516","0.04039516","3192","3192","3192","0.0031325442","0.0031325442","0.0031325442","3192","3192","3192","0.0024845526","0.0024845526","0.0024845526"
"18300","3201","3201","3201","0.0036171167","0.0036171167","0.0036171167","3201","3201","3201","0.009644063","0.009644063","0.009644063","3201","3201","3201","0.0045750802","0.0045750802","0.0045750802","3201","3201","3201","0.0015134468","0.0015134468","0.0015134468","3201","3201","3201","0.0044493657","0.0044493657","0.0044493657","3201","3201","3201","0.0011889187","0.0011889187","0.0011889187","3201","3201","3201","0.006259597","0.006259597","0.006259597","3201","3201","3201","0.012391752","0.012391752","0.012391752","3201","3201","3201","0.011224111","0.011224111","0.011224111","3201","3201","3201","0.00069924997","0.00069924997","0.00069924997"
"18350","3210","3210","3210","0.00034947277","0.00034947277","0.00034947277","3210","3210","3210","0.005021457","0.005021457","0.005021457","3210","3210","3210","0.013385466","0.013385466","0.013385466","3210","3210","3210","0.0054297186","0.0054297186","0.0054297186","3210","3210","3210","0.001811386","0.001811386","0.001811386","3210","3210","3210","0.0009338708","0.0009338708","0.0009338708","3210","3210","3210","0.006715153","0.006715153","0.006715153","3210","3210","3210","0.03753459","0.03753459","0.03753459","3210","3210","3210","0.009062186","0.009062186","0.009062186","3210","3210","3210","0.00028942927","0.00028942927","0.00028942927"
"18400","3219","3219","3219","0.0007022145","0.0007022145","0.0007022145","3219","3219","3219","0.012542246","0.012542246","0.012542246","3219","3219","3219","0.0027728057","0.0027728057","0.0027728057","3219","3219","3219","0.0018551268","0.0018551268","0.0018551268","3219","3219","3219","0.0069502573","0.0069502573","0.0069502573","3219","3219","3219","0.0096264845","0.0096264845","0.0096264845","3219","3219","3219","0.0023717028","0.0023717028","0.0023717028","3219","3219","3219","0.012192676","0.012192676","0.012192676","3219","3219","3219","0.0030087742","0.0030087742","0.0030087742","3219","3219","3219","0.0004862259","0.0004862259","0.0004862259"
"18450","3229","3229","3229","0.0023467932","0.0023467932","0.0023467932","3229","3229","3229","0.013700723","0.013700723","0.013700723","3229","3229","3229","0.013706166","0.013706166","0.013706166","3229","3229","3229","0.0029597166","0.0029597166","0.0029597166","3229","3229","3229","0.0028953096","0.0028953096","0.0028953096","3229","3229","3229","0.0010942899","0.0010942899","0.0010942899","3229","3229","3229","0.024301277","0.024301277","0.024301277","3229","3229","3229","0.0009119756","0.0009119756","0.0009119756","3229","3229","3229","0.013764288","0.013764288","0.013764288","3229","3229","3229","0.00031380044","0.00031380044","0.00031380044"
"18500","3238","3238","3238","0.0077389358","0.0077389358","0.0077389358","3238","3238","3238","0.0010643959","0.0010643959","0.0010643959","3238","3238","3238","0.06774027","0.06774027","0.06774027","3238","3238","3238","0.023161944","0.023161944","0.023161944","3238","3238","3238","0.0026399982","0.0026399982","0.0026399982","3238","3238","3238","0.027621748","0.027621748","0.027621748","3238","3238","3238","0.0026470132","0.0026470132","0.0026470132","3238","3238","3238","0.012793985","0.012793985","0.012793985","3238","3238","3238","0.011213628","0.011213628","0.011213628","3238","3238","3238","0.007409595","0.007409595","0.007409595"
