"global_step","MountainCarContinuous-v0_mpc_s4_1754939755 - _step","MountainCarContinuous-v0_mpc_s4_1754939755 - _step__MIN","MountainCarContinuous-v0_mpc_s4_1754939755 - _step__MAX","MountainCarContinuous-v0_mpc_s4_1754939755 - model/rollout_MSE@20","MountainCarContinuous-v0_mpc_s4_1754939755 - model/rollout_MSE@20__MIN","MountainCarContinuous-v0_mpc_s4_1754939755 - model/rollout_MSE@20__MAX","MountainCarContinuous-v0_mpc_s9_1754939128 - _step","MountainCarContinuous-v0_mpc_s9_1754939128 - _step__MIN","MountainCarContinuous-v0_mpc_s9_1754939128 - _step__MAX","MountainCarContinuous-v0_mpc_s9_1754939128 - model/rollout_MSE@20","MountainCarContinuous-v0_mpc_s9_1754939128 - model/rollout_MSE@20__MIN","MountainCarContinuous-v0_mpc_s9_1754939128 - model/rollout_MSE@20__MAX","MountainCarContinuous-v0_mpc_s8_1754938677 - _step","MountainCarContinuous-v0_mpc_s8_1754938677 - _step__MIN","MountainCarContinuous-v0_mpc_s8_1754938677 - _step__MAX","MountainCarContinuous-v0_mpc_s8_1754938677 - model/rollout_MSE@20","MountainCarContinuous-v0_mpc_s8_1754938677 - model/rollout_MSE@20__MIN","MountainCarContinuous-v0_mpc_s8_1754938677 - model/rollout_MSE@20__MAX","MountainCarContinuous-v0_mpc_s7_1754938137 - _step","MountainCarContinuous-v0_mpc_s7_1754938137 - _step__MIN","MountainCarContinuous-v0_mpc_s7_1754938137 - _step__MAX","MountainCarContinuous-v0_mpc_s7_1754938137 - model/rollout_MSE@20","MountainCarContinuous-v0_mpc_s7_1754938137 - model/rollout_MSE@20__MIN","MountainCarContinuous-v0_mpc_s7_1754938137 - model/rollout_MSE@20__MAX","MountainCarContinuous-v0_mpc_s6_1754937590 - _step","MountainCarContinuous-v0_mpc_s6_1754937590 - _step__MIN","MountainCarContinuous-v0_mpc_s6_1754937590 - _step__MAX","MountainCarContinuous-v0_mpc_s6_1754937590 - model/rollout_MSE@20","MountainCarContinuous-v0_mpc_s6_1754937590 - model/rollout_MSE@20__MIN","MountainCarContinuous-v0_mpc_s6_1754937590 - model/rollout_MSE@20__MAX","MountainCarContinuous-v0_mpc_s5_1754937070 - _step","MountainCarContinuous-v0_mpc_s5_1754937070 - _step__MIN","MountainCarContinuous-v0_mpc_s5_1754937070 - _step__MAX","MountainCarContinuous-v0_mpc_s5_1754937070 - model/rollout_MSE@20","MountainCarContinuous-v0_mpc_s5_1754937070 - model/rollout_MSE@20__MIN","MountainCarContinuous-v0_mpc_s5_1754937070 - model/rollout_MSE@20__MAX","MountainCarContinuous-v0_mpc_s3_1754933676 - _step","MountainCarContinuous-v0_mpc_s3_1754933676 - _step__MIN","MountainCarContinuous-v0_mpc_s3_1754933676 - _step__MAX","MountainCarContinuous-v0_mpc_s3_1754933676 - model/rollout_MSE@20","MountainCarContinuous-v0_mpc_s3_1754933676 - model/rollout_MSE@20__MIN","MountainCarContinuous-v0_mpc_s3_1754933676 - model/rollout_MSE@20__MAX","MountainCarContinuous-v0_mpc_s2_1754933238 - _step","MountainCarContinuous-v0_mpc_s2_1754933238 - _step__MIN","MountainCarContinuous-v0_mpc_s2_1754933238 - _step__MAX","MountainCarContinuous-v0_mpc_s2_1754933238 - model/rollout_MSE@20","MountainCarContinuous-v0_mpc_s2_1754933238 - model/rollout_MSE@20__MIN","MountainCarContinuous-v0_mpc_s2_1754933238 - model/rollout_MSE@20__MAX","MountainCarContinuous-v0_mpc_s1_1754932711 - _step","MountainCarContinuous-v0_mpc_s1_1754932711 - _step__MIN","MountainCarContinuous-v0_mpc_s1_1754932711 - _step__MAX","MountainCarContinuous-v0_mpc_s1_1754932711 - model/rollout_MSE@20","MountainCarContinuous-v0_mpc_s1_1754932711 - model/rollout_MSE@20__MIN","MountainCarContinuous-v0_mpc_s1_1754932711 - model/rollout_MSE@20__MAX","MountainCarContinuous-v0_mpc_s0_1754932117 - _step","MountainCarContinuous-v0_mpc_s0_1754932117 - _step__MIN","MountainCarContinuous-v0_mpc_s0_1754932117 - _step__MAX","MountainCarContinuous-v0_mpc_s0_1754932117 - model/rollout_MSE@20","MountainCarContinuous-v0_mpc_s0_1754932117 - model/rollout_MSE@20__MIN","MountainCarContinuous-v0_mpc_s0_1754932117 - model/rollout_MSE@20__MAX"
"15550","2669","2669","2669","0.1769079","0.1769079","0.1769079","2669","2669","2669","0.031287868","0.031287868","0.031287868","2669","2669","2669","0.3519057","0.3519057","0.3519057","2669","2669","2669","0.010947613","0.010947613","0.010947613","2669","2669","2669","0.008319733","0.008319733","0.008319733","2669","2669","2669","0.06668196","0.06668196","0.06668196","2669","2669","2669","0.038438234","0.038438234","0.038438234","2669","2669","2669","0.2885004","0.2885004","0.2885004","2669","2669","2669","0.0040106624","0.0040106624","0.0040106624","2669","2669","2669","0.002446642","0.002446642","0.002446642"
"15600","2678","2678","2678","0.12274634","0.12274634","0.12274634","2678","2678","2678","0.066430844","0.066430844","0.066430844","2678","2678","2678","0.4613256","0.4613256","0.4613256","2678","2678","2678","0.004604584","0.004604584","0.004604584","2678","2678","2678","0.013993038","0.013993038","0.013993038","2678","2678","2678","0.026012247","0.026012247","0.026012247","2678","2678","2678","0.04016794","0.04016794","0.04016794","2678","2678","2678","0.26444513","0.26444513","0.26444513","2678","2678","2678","0.019080855","0.019080855","0.019080855","2678","2678","2678","0.14995342","0.14995342","0.14995342"
"15650","2688","2688","2688","0.1061095","0.1061095","0.1061095","2688","2688","2688","0.03855881","0.03855881","0.03855881","2688","2688","2688","0.56767106","0.56767106","0.56767106","2688","2688","2688","0.011325959","0.011325959","0.011325959","2688","2688","2688","0.052275773","0.052275773","0.052275773","2688","2688","2688","0.10944907","0.10944907","0.10944907","2688","2688","2688","0.03505642","0.03505642","0.03505642","2688","2688","2688","0.40758678","0.40758678","0.40758678","2688","2688","2688","0.0863333","0.0863333","0.0863333","2688","2688","2688","0.06716127","0.06716127","0.06716127"
"15700","2697","2697","2697","0.122293256","0.122293256","0.122293256","2697","2697","2697","0.055786304","0.055786304","0.055786304","2697","2697","2697","0.28302363","0.28302363","0.28302363","2697","2697","2697","0.023445284","0.023445284","0.023445284","2697","2697","2697","0.00026491538","0.00026491538","0.00026491538","2697","2697","2697","0.11831296","0.11831296","0.11831296","2697","2697","2697","0.07445023","0.07445023","0.07445023","2697","2697","2697","0.2555758","0.2555758","0.2555758","2697","2697","2697","0.008621197","0.008621197","0.008621197","2697","2697","2697","0.08649291","0.08649291","0.08649291"
"15750","2706","2706","2706","0.051749766","0.051749766","0.051749766","2706","2706","2706","0.07753952","0.07753952","0.07753952","2706","2706","2706","0.7160567","0.7160567","0.7160567","2706","2706","2706","0.014562582","0.014562582","0.014562582","2706","2706","2706","0.0008797258","0.0008797258","0.0008797258","2706","2706","2706","0.13737321","0.13737321","0.13737321","2706","2706","2706","0.04576053","0.04576053","0.04576053","2706","2706","2706","0.16599548","0.16599548","0.16599548","2706","2706","2706","0.09841303","0.09841303","0.09841303","2706","2706","2706","0.029871663","0.029871663","0.029871663"
"15800","2715","2715","2715","0.097211465","0.097211465","0.097211465","2715","2715","2715","0.03394586","0.03394586","0.03394586","2715","2715","2715","0.26995203","0.26995203","0.26995203","2715","2715","2715","0.018921148","0.018921148","0.018921148","2715","2715","2715","0.008296836","0.008296836","0.008296836","2715","2715","2715","0.22827283","0.22827283","0.22827283","2715","2715","2715","0.026351087","0.026351087","0.026351087","2715","2715","2715","0.38040942","0.38040942","0.38040942","2715","2715","2715","0.04166048","0.04166048","0.04166048","2715","2715","2715","0.13735922","0.13735922","0.13735922"
"15850","2725","2725","2725","0.081136525","0.081136525","0.081136525","2725","2725","2725","0.08549856","0.08549856","0.08549856","2725","2725","2725","0.6512327","0.6512327","0.6512327","2725","2725","2725","0.03186667","0.03186667","0.03186667","2725","2725","2725","0.002594049","0.002594049","0.002594049","2725","2725","2725","0.0249878","0.0249878","0.0249878","2725","2725","2725","0.06483074","0.06483074","0.06483074","2725","2725","2725","0.19793254","0.19793254","0.19793254","2725","2725","2725","0.0077226525","0.0077226525","0.0077226525","2725","2725","2725","0.043431427","0.043431427","0.043431427"
"15900","2734","2734","2734","0.08512712","0.08512712","0.08512712","2734","2734","2734","0.041325796","0.041325796","0.041325796","2734","2734","2734","0.4329855","0.4329855","0.4329855","2734","2734","2734","0.053059112","0.053059112","0.053059112","2734","2734","2734","0.011010202","0.011010202","0.011010202","2734","2734","2734","0.199692","0.199692","0.199692","2734","2734","2734","0.008057731","0.008057731","0.008057731","2734","2734","2734","0.40394643","0.40394643","0.40394643","2734","2734","2734","0.17775287","0.17775287","0.17775287","2734","2734","2734","0.14854358","0.14854358","0.14854358"
"15950","2743","2743","2743","0.09646715","0.09646715","0.09646715","2743","2743","2743","0.019391429","0.019391429","0.019391429","2743","2743","2743","0.52747583","0.52747583","0.52747583","2743","2743","2743","0.026029976","0.026029976","0.026029976","2743","2743","2743","0.0049302257","0.0049302257","0.0049302257","2743","2743","2743","0.1515144","0.1515144","0.1515144","2743","2743","2743","0.060288373","0.060288373","0.060288373","2743","2743","2743","0.6552511","0.6552511","0.6552511","2743","2743","2743","0.044066943","0.044066943","0.044066943","2743","2743","2743","0.049379516","0.049379516","0.049379516"
"16000","2752","2752","2752","0.088196784","0.088196784","0.088196784","2752","2752","2752","0.08072651","0.08072651","0.08072651","2752","2752","2752","0.5658473","0.5658473","0.5658473","2752","2752","2752","0.019203352","0.019203352","0.019203352","2752","2752","2752","0.02631787","0.02631787","0.02631787","2752","2752","2752","0.17565049","0.17565049","0.17565049","2752","2752","2752","0.09881249","0.09881249","0.09881249","2752","2752","2752","0.00009947048","0.00009947048","0.00009947048","2752","2752","2752","0.092040166","0.092040166","0.092040166","2752","2752","2752","0.094168745","0.094168745","0.094168745"
"16050","2770","2770","2770","0.099730246","0.099730246","0.099730246","2770","2770","2770","0.03602425","0.03602425","0.03602425","2770","2770","2770","0.46749017","0.46749017","0.46749017","2770","2770","2770","0.012099367","0.012099367","0.012099367","2770","2770","2770","0.010539098","0.010539098","0.010539098","2770","2770","2770","0.08753047","0.08753047","0.08753047","2770","2770","2770","0.06141201","0.06141201","0.06141201","2770","2770","2770","0.026137168","0.026137168","0.026137168","2770","2770","2770","0.021582823","0.021582823","0.021582823","2770","2770","2770","0.069175825","0.069175825","0.069175825"
"16100","2779","2779","2779","0.17963472","0.17963472","0.17963472","2779","2779","2779","0.048125356","0.048125356","0.048125356","2779","2779","2779","0.43065083","0.43065083","0.43065083","2779","2779","2779","0.010924043","0.010924043","0.010924043","2779","2779","2779","0.022833504","0.022833504","0.022833504","2779","2779","2779","0.18823135","0.18823135","0.18823135","2779","2779","2779","0.12332471","0.12332471","0.12332471","2779","2779","2779","0.005410799","0.005410799","0.005410799","2779","2779","2779","0.08147473","0.08147473","0.08147473","2779","2779","2779","0.11733246","0.11733246","0.11733246"
"16150","2788","2788","2788","0.54937303","0.54937303","0.54937303","2788","2788","2788","0.10667057","0.10667057","0.10667057","2788","2788","2788","0.56925035","0.56925035","0.56925035","2788","2788","2788","0.013964469","0.013964469","0.013964469","2788","2788","2788","0.021573877","0.021573877","0.021573877","2788","2788","2788","0.10635434","0.10635434","0.10635434","2788","2788","2788","0.17087887","0.17087887","0.17087887","2788","2788","2788","0.07213474","0.07213474","0.07213474","2788","2788","2788","0.040233273","0.040233273","0.040233273","2788","2788","2788","0.13749501","0.13749501","0.13749501"
"16200","2797","2797","2797","0.16934457","0.16934457","0.16934457","2797","2797","2797","0.026513306","0.026513306","0.026513306","2797","2797","2797","0.36537972","0.36537972","0.36537972","2797","2797","2797","0.020337362","0.020337362","0.020337362","2797","2797","2797","0.019076057","0.019076057","0.019076057","2797","2797","2797","0.0681987","0.0681987","0.0681987","2797","2797","2797","0.18408997","0.18408997","0.18408997","2797","2797","2797","0.0003790004","0.0003790004","0.0003790004","2797","2797","2797","0.054423787","0.054423787","0.054423787","2797","2797","2797","0.05937055","0.05937055","0.05937055"
"16250","2807","2807","2807","0.34758848","0.34758848","0.34758848","2807","2807","2807","0.05682095","0.05682095","0.05682095","2807","2807","2807","0.41459495","0.41459495","0.41459495","2807","2807","2807","0.03714968","0.03714968","0.03714968","2807","2807","2807","0.044817645","0.044817645","0.044817645","2807","2807","2807","0.06990771","0.06990771","0.06990771","2807","2807","2807","0.07391263","0.07391263","0.07391263","2807","2807","2807","0.000957104","0.000957104","0.000957104","2807","2807","2807","0.010916899","0.010916899","0.010916899","2807","2807","2807","0.1532317","0.1532317","0.1532317"
"16300","2816","2816","2816","0.360474","0.360474","0.360474","2816","2816","2816","0.11324235","0.11324235","0.11324235","2816","2816","2816","0.50175774","0.50175774","0.50175774","2816","2816","2816","0.01725551","0.01725551","0.01725551","2816","2816","2816","0.0031323878","0.0031323878","0.0031323878","2816","2816","2816","0.08521426","0.08521426","0.08521426","2816","2816","2816","0.29100832","0.29100832","0.29100832","2816","2816","2816","0.021300763","0.021300763","0.021300763","2816","2816","2816","0.036303673","0.036303673","0.036303673","2816","2816","2816","0.09706843","0.09706843","0.09706843"
"16350","2825","2825","2825","0.23363502","0.23363502","0.23363502","2825","2825","2825","0.02431274","0.02431274","0.02431274","2825","2825","2825","0.52256966","0.52256966","0.52256966","2825","2825","2825","0.026321165","0.026321165","0.026321165","2825","2825","2825","0.018091375","0.018091375","0.018091375","2825","2825","2825","0.124035925","0.124035925","0.124035925","2825","2825","2825","0.10834012","0.10834012","0.10834012","2825","2825","2825","0.000540865","0.000540865","0.000540865","2825","2825","2825","0.009268824","0.009268824","0.009268824","2825","2825","2825","0.018243987","0.018243987","0.018243987"
"16400","2834","2834","2834","0.20434731","0.20434731","0.20434731","2834","2834","2834","0.04556943","0.04556943","0.04556943","2835","2835","2835","0.27625585","0.27625585","0.27625585","2834","2834","2834","0.052402284","0.052402284","0.052402284","2834","2834","2834","0.025043963","0.025043963","0.025043963","2834","2834","2834","0.12633297","0.12633297","0.12633297","2834","2834","2834","0.17045099","0.17045099","0.17045099","2834","2834","2834","0.00044617208","0.00044617208","0.00044617208","2834","2834","2834","0.070552394","0.070552394","0.070552394","2834","2834","2834","0.15048718","0.15048718","0.15048718"
"16450","2844","2844","2844","0.2713603","0.2713603","0.2713603","2844","2844","2844","0.07381834","0.07381834","0.07381834","2845","2845","2845","0.2934585","0.2934585","0.2934585","2844","2844","2844","0.022774257","0.022774257","0.022774257","2844","2844","2844","0.0044727656","0.0044727656","0.0044727656","2844","2844","2844","0.095591865","0.095591865","0.095591865","2844","2844","2844","0.14706181","0.14706181","0.14706181","2844","2844","2844","0.018647475","0.018647475","0.018647475","2844","2844","2844","0.021299124","0.021299124","0.021299124","2844","2844","2844","0.005595379","0.005595379","0.005595379"
"16500","2853","2853","2853","0.12675124","0.12675124","0.12675124","2853","2853","2853","0.13227122","0.13227122","0.13227122","2854","2854","2854","0.05937909","0.05937909","0.05937909","2853","2853","2853","0.006659923","0.006659923","0.006659923","2853","2853","2853","0.004668544","0.004668544","0.004668544","2853","2853","2853","0.13092609","0.13092609","0.13092609","2853","2853","2853","0.04511626","0.04511626","0.04511626","2853","2853","2853","0.016971048","0.016971048","0.016971048","2853","2853","2853","0.005732697","0.005732697","0.005732697","2853","2853","2853","0.0063905725","0.0063905725","0.0063905725"
"16550","2862","2862","2862","0.2082546","0.2082546","0.2082546","2862","2862","2862","0.00058222836","0.00058222836","0.00058222836","2863","2863","2863","0.25417215","0.25417215","0.25417215","2862","2862","2862","0.0635451","0.0635451","0.0635451","2862","2862","2862","0.007895898","0.007895898","0.007895898","2862","2862","2862","0.11958751","0.11958751","0.11958751","2862","2862","2862","0.05501912","0.05501912","0.05501912","2862","2862","2862","0.005878895","0.005878895","0.005878895","2862","2862","2862","0.014951022","0.014951022","0.014951022","2862","2862","2862","0.04874961","0.04874961","0.04874961"
"16600","2871","2871","2871","0.008021854","0.008021854","0.008021854","2871","2871","2871","0.17759961","0.17759961","0.17759961","2872","2872","2872","0.09977688","0.09977688","0.09977688","2871","2871","2871","0.045509614","0.045509614","0.045509614","2871","2871","2871","0.005663329","0.005663329","0.005663329","2871","2871","2871","0.10108488","0.10108488","0.10108488","2871","2871","2871","0.032151096","0.032151096","0.032151096","2871","2871","2871","0.010869845","0.010869845","0.010869845","2871","2871","2871","0.039976235","0.039976235","0.039976235","2871","2871","2871","0.0704066","0.0704066","0.0704066"
"16650","2881","2881","2881","0.060338747","0.060338747","0.060338747","2881","2881","2881","0.02012952","0.02012952","0.02012952","2882","2882","2882","0.16644762","0.16644762","0.16644762","2881","2881","2881","0.10178825","0.10178825","0.10178825","2881","2881","2881","0.022548273","0.022548273","0.022548273","2881","2881","2881","0.100741744","0.100741744","0.100741744","2881","2881","2881","0.03717517","0.03717517","0.03717517","2881","2881","2881","0.0031462945","0.0031462945","0.0031462945","2881","2881","2881","0.016573355","0.016573355","0.016573355","2881","2881","2881","0.04145096","0.04145096","0.04145096"
"16700","2890","2890","2890","0.017298535","0.017298535","0.017298535","2890","2890","2890","0.030152567","0.030152567","0.030152567","2891","2891","2891","0.117672004","0.117672004","0.117672004","2890","2890","2890","0.04955768","0.04955768","0.04955768","2890","2890","2890","0.008406332","0.008406332","0.008406332","2890","2890","2890","0.22675614","0.22675614","0.22675614","2890","2890","2890","0.057337046","0.057337046","0.057337046","2890","2890","2890","0.0105434805","0.0105434805","0.0105434805","2890","2890","2890","0.030712616","0.030712616","0.030712616","2890","2890","2890","0.056633186","0.056633186","0.056633186"
"16750","2899","2899","2899","0.046473484","0.046473484","0.046473484","2899","2899","2899","0.096032076","0.096032076","0.096032076","2900","2900","2900","0.19475837","0.19475837","0.19475837","2899","2899","2899","0.02307481","0.02307481","0.02307481","2899","2899","2899","0.02783779","0.02783779","0.02783779","2899","2899","2899","0.32509196","0.32509196","0.32509196","2899","2899","2899","0.028648932","0.028648932","0.028648932","2899","2899","2899","0.00034461753","0.00034461753","0.00034461753","2899","2899","2899","0.091043085","0.091043085","0.091043085","2899","2899","2899","0.04420171","0.04420171","0.04420171"
"16800","2908","2908","2908","0.06992002","0.06992002","0.06992002","2908","2908","2908","0.022582963","0.022582963","0.022582963","2909","2909","2909","0.14365122","0.14365122","0.14365122","2908","2908","2908","0.012869449","0.012869449","0.012869449","2908","2908","2908","0.04282272","0.04282272","0.04282272","2908","2908","2908","0.2094314","0.2094314","0.2094314","2908","2908","2908","0.053985927","0.053985927","0.053985927","2908","2908","2908","0.0003692271","0.0003692271","0.0003692271","2908","2908","2908","0.004199172","0.004199172","0.004199172","2908","2908","2908","0.041365184","0.041365184","0.041365184"
"16850","2918","2918","2918","0.0060592648","0.0060592648","0.0060592648","2918","2918","2918","0.061957486","0.061957486","0.061957486","2919","2919","2919","0.19884187","0.19884187","0.19884187","2918","2918","2918","0.030731525","0.030731525","0.030731525","2918","2918","2918","0.017172664","0.017172664","0.017172664","2918","2918","2918","0.4451098","0.4451098","0.4451098","2918","2918","2918","0.06520176","0.06520176","0.06520176","2918","2918","2918","0.0026524768","0.0026524768","0.0026524768","2918","2918","2918","0.10577065","0.10577065","0.10577065","2918","2918","2918","0.08117353","0.08117353","0.08117353"
"16900","2927","2927","2927","0.022449348","0.022449348","0.022449348","2927","2927","2927","0.115756325","0.115756325","0.115756325","2928","2928","2928","0.27759066","0.27759066","0.27759066","2927","2927","2927","0.011840083","0.011840083","0.011840083","2927","2927","2927","0.018796649","0.018796649","0.018796649","2927","2927","2927","0.28971305","0.28971305","0.28971305","2927","2927","2927","0.032118313","0.032118313","0.032118313","2927","2927","2927","0.0006670067","0.0006670067","0.0006670067","2927","2927","2927","0.00636749","0.00636749","0.00636749","2927","2927","2927","0.049624205","0.049624205","0.049624205"
"16950","2936","2936","2936","0.067299575","0.067299575","0.067299575","2936","2936","2936","0.020436171","0.020436171","0.020436171","2937","2937","2937","0.08829741","0.08829741","0.08829741","2936","2936","2936","0.036598034","0.036598034","0.036598034","2936","2936","2936","0.022302466","0.022302466","0.022302466","2936","2936","2936","0.15528867","0.15528867","0.15528867","2936","2936","2936","0.04419127","0.04419127","0.04419127","2936","2936","2936","0.03792404","0.03792404","0.03792404","2936","2936","2936","0.08693131","0.08693131","0.08693131","2936","2936","2936","0.02010685","0.02010685","0.02010685"
"17000","2945","2945","2945","0.03227464","0.03227464","0.03227464","2945","2945","2945","0.09564326","0.09564326","0.09564326","2946","2946","2946","0.2208585","0.2208585","0.2208585","2945","2945","2945","0.061231233","0.061231233","0.061231233","2945","2945","2945","0.023875384","0.023875384","0.023875384","2945","2945","2945","0.5806291","0.5806291","0.5806291","2945","2945","2945","0.056684528","0.056684528","0.056684528","2945","2945","2945","0.0023114542","0.0023114542","0.0023114542","2945","2945","2945","0.131126","0.131126","0.131126","2945","2945","2945","0.09111804","0.09111804","0.09111804"
"17050","2963","2963","2963","0.046478484","0.046478484","0.046478484","2963","2963","2963","0.06512412","0.06512412","0.06512412","2963","2963","2963","0.1326618","0.1326618","0.1326618","2963","2963","2963","0.02215314","0.02215314","0.02215314","2963","2963","2963","0.022938335","0.022938335","0.022938335","2963","2963","2963","0.28365466","0.28365466","0.28365466","2963","2963","2963","0.10875117","0.10875117","0.10875117","2963","2963","2963","0.20102085","0.20102085","0.20102085","2963","2963","2963","0.016561475","0.016561475","0.016561475","2963","2963","2963","0.032493696","0.032493696","0.032493696"
"17100","2972","2972","2972","0.051119626","0.051119626","0.051119626","2972","2972","2972","0.013301659","0.013301659","0.013301659","2972","2972","2972","0.13672645","0.13672645","0.13672645","2972","2972","2972","0.02039152","0.02039152","0.02039152","2972","2972","2972","0.010236338","0.010236338","0.010236338","2972","2972","2972","0.20259021","0.20259021","0.20259021","2972","2972","2972","0.03260289","0.03260289","0.03260289","2972","2972","2972","0.0104684355","0.0104684355","0.0104684355","2972","2972","2972","0.16927788","0.16927788","0.16927788","2972","2972","2972","0.08665385","0.08665385","0.08665385"
"17150","2981","2981","2981","0.09253624","0.09253624","0.09253624","2981","2981","2981","0.038202662","0.038202662","0.038202662","2981","2981","2981","0.12708214","0.12708214","0.12708214","2981","2981","2981","0.017011935","0.017011935","0.017011935","2981","2981","2981","0.02536484","0.02536484","0.02536484","2981","2981","2981","0.39561325","0.39561325","0.39561325","2981","2981","2981","0.066690266","0.066690266","0.066690266","2981","2981","2981","0.0076378346","0.0076378346","0.0076378346","2981","2981","2981","0.029631704","0.029631704","0.029631704","2981","2981","2981","0.051837116","0.051837116","0.051837116"
"17200","2990","2990","2990","0.037269767","0.037269767","0.037269767","2990","2990","2990","0.08537657","0.08537657","0.08537657","2990","2990","2990","0.15766346","0.15766346","0.15766346","2990","2990","2990","0.028099874","0.028099874","0.028099874","2990","2990","2990","0.013200187","0.013200187","0.013200187","2990","2990","2990","0.446614","0.446614","0.446614","2990","2990","2990","0.00060819753","0.00060819753","0.00060819753","2990","2990","2990","0.0037838877","0.0037838877","0.0037838877","2990","2990","2990","0.0599098","0.0599098","0.0599098","2990","2990","2990","0.03450543","0.03450543","0.03450543"
"17250","3000","3000","3000","0.04709245","0.04709245","0.04709245","3000","3000","3000","0.03734724","0.03734724","0.03734724","3000","3000","3000","0.071325995","0.071325995","0.071325995","3000","3000","3000","0.0296035","0.0296035","0.0296035","3000","3000","3000","0.010139201","0.010139201","0.010139201","3000","3000","3000","0.50181985","0.50181985","0.50181985","3000","3000","3000","0.09223123","0.09223123","0.09223123","3000","3000","3000","0.0011607046","0.0011607046","0.0011607046","3000","3000","3000","0.11481374","0.11481374","0.11481374","3000","3000","3000","0.10026425","0.10026425","0.10026425"
"17300","3009","3009","3009","0.03259556","0.03259556","0.03259556","3009","3009","3009","0.039045587","0.039045587","0.039045587","3009","3009","3009","0.15522888","0.15522888","0.15522888","3009","3009","3009","0.017680552","0.017680552","0.017680552","3009","3009","3009","0.03295005","0.03295005","0.03295005","3009","3009","3009","0.32821998","0.32821998","0.32821998","3009","3009","3009","0.09517799","0.09517799","0.09517799","3009","3009","3009","0.0027653691","0.0027653691","0.0027653691","3009","3009","3009","0.028573347","0.028573347","0.028573347","3009","3009","3009","0.014455469","0.014455469","0.014455469"
"17350","3018","3018","3018","0.084932454","0.084932454","0.084932454","3018","3018","3018","0.096145496","0.096145496","0.096145496","3018","3018","3018","0.12253792","0.12253792","0.12253792","3018","3018","3018","0.018526338","0.018526338","0.018526338","3018","3018","3018","0.01712041","0.01712041","0.01712041","3018","3018","3018","0.27340478","0.27340478","0.27340478","3018","3018","3018","0.3335901","0.3335901","0.3335901","3018","3018","3018","0.03114272","0.03114272","0.03114272","3018","3018","3018","0.08556768","0.08556768","0.08556768","3018","3018","3018","0.10957925","0.10957925","0.10957925"
"17400","3027","3027","3027","0.007889929","0.007889929","0.007889929","3027","3027","3027","0.041326754","0.041326754","0.041326754","3027","3027","3027","0.05946469","0.05946469","0.05946469","3027","3027","3027","0.026310248","0.026310248","0.026310248","3027","3027","3027","0.012423582","0.012423582","0.012423582","3027","3027","3027","0.021756284","0.021756284","0.021756284","3027","3027","3027","0.069364786","0.069364786","0.069364786","3027","3027","3027","0.0033750297","0.0033750297","0.0033750297","3027","3027","3027","0.12436915","0.12436915","0.12436915","3027","3027","3027","0.022501068","0.022501068","0.022501068"
"17450","3037","3037","3037","0.071694165","0.071694165","0.071694165","3037","3037","3037","0.044980668","0.044980668","0.044980668","3037","3037","3037","0.005210177","0.005210177","0.005210177","3037","3037","3037","0.036703587","0.036703587","0.036703587","3037","3037","3037","0.009701864","0.009701864","0.009701864","3037","3037","3037","0.0015360801","0.0015360801","0.0015360801","3037","3037","3037","0.002711574","0.002711574","0.002711574","3037","3037","3037","0.0014137162","0.0014137162","0.0014137162","3037","3037","3037","0.033442285","0.033442285","0.033442285","3037","3037","3037","0.036999088","0.036999088","0.036999088"
"17500","3046","3046","3046","0.22442314","0.22442314","0.22442314","3046","3046","3046","0.07982884","0.07982884","0.07982884","3046","3046","3046","1.0235412","1.0235412","1.0235412","3046","3046","3046","0.0918015","0.0918015","0.0918015","3046","3046","3046","0.01066388","0.01066388","0.01066388","3046","3046","3046","0.010833557","0.010833557","0.010833557","3046","3046","3046","0.0029776567","0.0029776567","0.0029776567","3046","3046","3046","0.041688718","0.041688718","0.041688718","3046","3046","3046","0.020458423","0.020458423","0.020458423","3046","3046","3046","0.07361228","0.07361228","0.07361228"
"17550","3055","3055","3055","0.11488625","0.11488625","0.11488625","3055","3055","3055","0.045568485","0.045568485","0.045568485","3055","3055","3055","0.09761668","0.09761668","0.09761668","3055","3055","3055","0.06203076","0.06203076","0.06203076","3055","3055","3055","0.0000062820604","0.0000062820604","0.0000062820604","3055","3055","3055","0.034168582","0.034168582","0.034168582","3055","3055","3055","0.074400164","0.074400164","0.074400164","3055","3055","3055","0.0012969298","0.0012969298","0.0012969298","3055","3055","3055","0.08181307","0.08181307","0.08181307","3055","3055","3055","0.027480444","0.027480444","0.027480444"
"17600","3064","3064","3064","0.05727425","0.05727425","0.05727425","3064","3064","3064","0.053509805","0.053509805","0.053509805","3064","3064","3064","0.14757782","0.14757782","0.14757782","3064","3064","3064","0.09357341","0.09357341","0.09357341","3064","3064","3064","0.0012779024","0.0012779024","0.0012779024","3064","3064","3064","0.00015973758","0.00015973758","0.00015973758","3064","3064","3064","0.029168794","0.029168794","0.029168794","3064","3064","3064","0.0002961115","0.0002961115","0.0002961115","3064","3064","3064","0.07961241","0.07961241","0.07961241","3064","3064","3064","0.06588101","0.06588101","0.06588101"
